Study.name,Group,Full.name,WL.num,Sample.type,Study.stage,Days.since.Tx.start,Treatment.days,Washout.period,CFU,Adjusted.16S.Original,Culture.status,CFU_LOD,uL.template.RTP.16S.Original,cDNA.dilution.RTP.16S.Original,Median.Count.RTP.16S.Original,uL.RNA.into.RT.RTP.16S.Original,T50,T50_ci_low,T50_ci_up,T95,T95_ci_low,T95_ci_up
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_8 wk_Gp 4 BPaMZ_LG A,12118,mouse,On Treatment,56,56,0,1.5625,25252730.29,NA,NA,2,10,6734.061412,2,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_4 wk_Gp 2 DBOS_LG A,12121,mouse,On Treatment,28,28,0,43.75,180887229.1,NA,NA,2,10,48236.59442,2,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_6 wk_Gp 2 DBOS_LG C,12122,mouse,On Treatment,42,42,0,1.5625,65359007.28,NA,NA,2,10,17429.06861,2,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_8 wk_Gp 2 DBOS_LG A,12123,mouse,On Treatment,56,56,0,1.5625,77239863.6,NA,NA,2,10,20597.29696,2,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_8 wk_Gp 2 DBOS_LG E,12124,mouse,On Treatment,56,56,0,1.5625,22523112.74,NA,NA,2,10,6006.163398,2,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_4 wk_Gp 4 BPaMZ_LG B,12125,mouse,On Treatment,28,28,0,1.5625,39359600.22,NA,NA,2,10,10495.89339,2,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_2 wk_Gp 2 DBOS_LG D,12126,mouse,On Treatment,14,14,0,24375,129682819.7,NA,NA,2,10,34582.08527,2,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_2 wk_Gp 3 PBOS_LG D,12127,mouse,On Treatment,14,14,0,50625,160487663.6,NA,NA,2,10,42796.7103,2,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_8 wk_Gp 3 PBOS_LG E,12128,mouse,On Treatment,56,56,0,1.5625,98152795.32,NA,NA,2,10,26174.07875,2,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_2 wk_Gp 4 BPaMZ_LG D,12129,mouse,On Treatment,14,14,0,9375,445623686.7,NA,NA,2,10,118832.9831,2,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_2 wk_Gp 2 DBOS_LG E,12132,mouse,On Treatment,14,14,0,28125,108411693.9,NA,NA,2,10,115639.1402,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG E,12134,mouse,,0,0,0,49218750,579814243.8,NA,NA,2,10,618468.5266,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_2 wk_Gp 4 BPaMZ_LG A,12135,mouse,On Treatment,14,14,0,6000,336026642.7,NA,NA,2,10,358428.4189,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG G,12136,mouse,,0,0,0,22968750,435234867.3,NA,NA,2,10,464250.5252,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_2 wk_Gp 2 DBOS_LG C,12137,mouse,On Treatment,14,14,0,16875,219688441.8,NA,NA,2,10,234334.3379,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_8 wk_Gp 3 PBOS_LG B,12138,mouse,On Treatment,56,56,0,1.5625,45219066.12,NA,NA,2,10,48233.67053,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG A,12139,mouse,,0,0,0,51562500,229301340.8,NA,NA,2,10,244588.0968,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_6 wk_Gp 2 DBOS_LG A,12142,mouse,On Treatment,42,42,0,3.125,53852511.33,NA,NA,2,10,57442.67874,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG C,12146,mouse,,0,0,0,20625000,473779132.8,NA,NA,2,10,505364.4082,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_8 wk_Gp 2 DBOS_LG D,12147,mouse,On Treatment,56,56,0,1.5625,23013872.4,NA,NA,2,10,24548.13056,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_8 wk_Gp 4 BPaMZ_LG C,12148,mouse,On Treatment,56,56,0,1.5625,3773706.138,NA,NA,2,10,4025.286548,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_8 wk_Gp 3 PBOS_LG C,12149,mouse,On Treatment,56,56,0,1.5625,33709548.75,NA,NA,2,10,35956.85199,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_2 wk_Gp 3 PBOS_LG A,12150,mouse,On Treatment,14,14,0,131250,222200132,NA,NA,2,10,237013.4741,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_6 wk_Gp 3 PBOS_LG A,12151,mouse,On Treatment,42,42,0,3.125,43544046.12,NA,NA,2,10,46446.98252,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_2 wk_Gp 4 BPaMZ_LG C,12153,mouse,On Treatment,14,14,0,5625,96794146.56,NA,NA,2,10,103247.0897,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_6 wk_Gp 4 BPaMZ_LG E,12154,mouse,On Treatment,42,42,0,1.5625,10775361.71,NA,NA,2,10,11493.71916,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_4 wk_Gp 4 BPaMZ_LG C,12155,mouse,On Treatment,28,28,0,1.5625,17872023.77,NA,NA,2,10,19063.49202,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_4 wk_Gp 2 DBOS_LG E,12156,mouse,On Treatment,28,28,0,68.75,124528343.2,NA,NA,2,10,132830.2328,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_4 wk_Gp 3 PBOS_LG C,12160,mouse,On Treatment,28,28,0,446.88,16441300.71,NA,NA,2,10,17537.38743,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_6 wk_Gp 2 DBOS_LG E,12161,mouse,On Treatment,42,42,0,3.125,38066115.84,NA,NA,2,10,40603.85688,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_8 wk_Gp 4 BPaMZ_LG D,12162,mouse,On Treatment,56,56,0,1.5625,2344022.287,NA,NA,2,10,2500.29044,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_8 wk_Gp 4 BPaMZ_LG E,12163,mouse,On Treatment,56,56,0,1.5625,1640839.478,NA,NA,2,10,1750.228776,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_8 wk_Gp 2 DBOS_LG C,12165,mouse,On Treatment,56,56,0,1.5625,35448666.66,NA,NA,2,10,37811.91111,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_4 wk_Gp 4 BPaMZ_LG E,12167,mouse,On Treatment,28,28,0,1.5625,33902403.75,NA,NA,2,10,36162.564,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_2 wk_Gp 2 DBOS_LG B,12168,mouse,On Treatment,14,14,0,24375,141270541.2,NA,NA,2,10,150688.5772,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_2 wk_Gp 3 PBOS_LG C,12169,mouse,On Treatment,14,14,0,58125,107968728.3,NA,NA,2,10,115166.6435,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_2 wk_Gp 3 PBOS_LG E,12170,mouse,On Treatment,14,14,0,16500,47920377.54,NA,NA,2,10,51115.06938,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_4 wk_Gp 2 DBOS_LG D,12171,mouse,On Treatment,28,28,0,1103.13,23456772.91,NA,NA,2,10,25020.55777,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_8 wk_Gp 2 DBOS_LG B,12172,mouse,On Treatment,56,56,0,1.5625,58560124.14,NA,NA,2,10,62464.1324,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_4 wk_Gp 3 PBOS_LG A,12173,mouse,On Treatment,28,28,0,6.25,50851338.45,NA,NA,2,10,54241.42767,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_8 wk_Gp 3 PBOS_LG D,12174,mouse,On Treatment,56,56,0,1.5625,38465904.87,NA,NA,2,10,41030.29852,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG I,12177,mouse,,0,0,0,65625000,446545198.8,NA,NA,2,10,476314.8787,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_2 wk_Gp 4 BPaMZ_LG B,12178,mouse,On Treatment,14,14,0,12750,268767074.5,NA,NA,2,10,286684.8795,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_4 wk_Gp 3 PBOS_LG D,12179,mouse,On Treatment,28,28,0,46.88,31207557.93,NA,NA,2,10,33288.06179,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_6 wk_Gp 3 PBOS_LG B,12180,mouse,On Treatment,42,42,0,1.5625,35155580.13,NA,NA,2,10,37499.28548,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_6 wk_Gp 4 BPaMZ_LG A,12181,mouse,On Treatment,42,42,0,1.5625,5176138.824,NA,NA,2,10,5521.214744,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_6 wk_Gp 2 DBOS_LG B,12182,mouse,On Treatment,42,42,0,1.5625,33951653.1,NA,NA,2,10,36215.09665,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_6 wk_Gp 3 PBOS_LG E,12183,mouse,On Treatment,42,42,0,3.125,56805364.65,NA,NA,2,10,60592.38897,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_4 wk_Gp 3 PBOS_LG B,12184,mouse,On Treatment,28,28,0,96.88,1827118.399,NA,NA,2,10,1948.926292,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_6 wk_Gp 4 BPaMZ_LG C,12185,mouse,On Treatment,42,42,0,1.5625,5883022.182,NA,NA,2,10,6275.22366,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_2 wk_Gp 4 BPaMZ_LG E,12188,mouse,On Treatment,14,14,0,12375,131254032.1,NA,NA,2,10,140004.3009,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_8 wk_Gp 3 PBOS_LG A,12189,mouse,On Treatment,56,56,0,1.5625,37137895.74,NA,NA,2,10,39613.75546,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_4 wk_Gp 4 BPaMZ_LG A,12190,mouse,On Treatment,28,28,0,1.5625,13420038.38,NA,NA,2,10,14314.70761,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_6 wk_Gp 4 BPaMZ_LG D,12191,mouse,On Treatment,42,42,0,3.125,7239582.198,NA,NA,2,10,7722.221011,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_2 wk_Gp 2 DBOS_LG A,12193,mouse,On Treatment,14,14,0,18750,597314716.5,NA,NA,2,10,637135.6977,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_6 wk_Gp 3 PBOS_LG C,12194,mouse,On Treatment,42,42,0,1.5625,66791827.32,NA,NA,2,10,71244.61581,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_8 wk_Gp 4 BPaMZ_LG B,12195,mouse,On Treatment,56,56,0,1.5625,5986415.676,NA,NA,2,10,6385.510054,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BPaMZ,TBDA-BC-Rel-01_6 wk_Gp 4 BPaMZ_LG B,12197,mouse,On Treatment,42,42,0,1.5625,11238345.84,NA,NA,2,10,11987.5689,8,4.219197018,4.078011397,4.360382639,5.055528221,4.9143426,5.196713842
TBDA-BC-Rel-01,BDOS,TBDA-BC-Rel-01_4 wk_Gp 2 DBOS_LG C,12199,mouse,On Treatment,28,28,0,90.63,26749916.59,NA,NA,2,10,28533.24436,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,TBDA-BC-Rel-01_6 wk_Gp 3 PBOS_LG D,12200,mouse,On Treatment,42,42,0,3.125,74406910.38,NA,NA,2,10,79367.37106,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG H,12201,mouse,,0,0,0,28125000,272870536.4,NA,NA,2,10,291061.9055,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,PreRx,TBDA-BC-Rel-01_PreRx_LG B,12203,mouse,,0,0,0,21562500,786213814.5,NA,NA,2,10,838628.069,8,NA,NA,NA,NA,NA,NA
TBDA-BC-Rel-01,BPaOS,BC-Rel-01_10 wk_Gp 3 PBOS_LG E,12666,mouse,On Treatment,70,70,0,1.5625,12860651.14,NA,NA,2,10,13718.02788,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,BC-Rel-01_10 wk_Gp 3 PBOS_LG C,12674,mouse,On Treatment,70,70,0,1.5625,6002390.394,NA,NA,2,10,6402.549752,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BDOS,BC-Rel-01_10 wk_Gp 2 DBOS_LG D,12675,mouse,On Treatment,70,70,0,1.5625,3913591.65,NA,NA,2,10,4174.497759,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,BC-Rel-01_10 wk_Gp 2 DBOS_LG E,12676,mouse,On Treatment,70,70,0,1.5625,5929851.33,NA,NA,2,10,6325.174751,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,BC-Rel-01_10 wk_Gp 2 DBOS_LG B,12682,mouse,On Treatment,70,70,0,1.5625,9243973.185,NA,NA,2,10,9860.238063,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BDOS,BC-Rel-01_10 wk_Gp 2 DBOS_LG C,12687,mouse,On Treatment,70,70,0,1.5625,5656623.36,NA,NA,2,10,6033.731583,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
TBDA-BC-Rel-01,BPaOS,BC-Rel-01_10 wk_Gp 3 PBOS_LG B,12690,mouse,On Treatment,70,70,0,1.5625,8627707.002,NA,NA,2,10,9202.88747,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,BC-Rel-01_10 wk_Gp 3 PBOS_LG A,12697,mouse,On Treatment,70,70,0,1.5625,11048611.67,NA,NA,2,10,11785.18578,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BPaOS,BC-Rel-01_10 wk_Gp 3 PBOS_LG D,12701,mouse,On Treatment,70,70,0,1.5625,4120032.789,NA,NA,2,10,4394.701642,8,8.612858125,8.372194011,8.85352224,10.32010288,10.07943877,10.560767
TBDA-BC-Rel-01,BDOS,BC-Rel-01_10 wk_Gp 2 DBOS_LG A,12707,mouse,On Treatment,70,70,0,1.5625,9325696.149,NA,NA,2,10,9947.409226,8,9.988986052,9.766076895,10.21189521,11.96900753,11.74609837,12.19191669
